id,slug,type,is_a_coach,is_coach_of_the_month,is_featured,is_active,focus_tags,style_tags,coach_card_short_description,coach_short_bio,coach_long_bio,forum_thread_id,brand,coach_bands,coach_endorsements,coach_facebook,coach_instagram,coach_twitter,coach_tiktok,coach_youtube
198468,steven-mcwhirter,instructor,TRUE,FALSE,FALSE,FALSE,Rudiments,Pop/Rock,Intro To Scottish Drumming,Steven McWhirter is an accomplished pipe drummer and instructor with over 25 years of experience.,"Steven McWhirter is an accomplished pipe drummer and instructor with over 25 years of experience. Throughout his illustrious career, he won over 20 competitions, including the World Solo Drumming Championships multiple times, the Grade 1 World Drum Corps Championship and the overall World Pipe Band Championship with Inveraray and District, one of the world’s most prominent pipe bands. As an instructor he has taught at prestigious pipe drumming events and schools around the world and with the Edinburgh Academy and the Dollar Academy Pipe Bands in Scotland.",,drumeo,,Andante Drumsticks,https://www.facebook.com/McWhirterPercussion/,https://www.instagram.com/stevenmcwhirterpercussion/?hl=en,https://twitter.com/sjmcwhirter,,
220629,taylor-gordon,instructor,TRUE,FALSE,FALSE,FALSE,"Creativity, Grooves, Composition ","Hip-Hop/Rap, Funk, R&B/Soul",Improve Your Pocket,Taylor Gordon is a professional drummer and Berklee graduate based in Los Angeles.,"Taylor Gordon is a professional drummer and Berklee graduate based in Los Angeles. She has shared the stage with major artists including Beyonce, Musiq Soulchild, Robert Glasper, Tye Tribbett, Michelle Williams and Stevie Wonder, and musically directed performances for American Idol Winner Candice Glover, recording artist Ravaughn, and television personality Wayne Brady. When she isn’t performing, she produces music for both independent and major label artists.",,drumeo,,"Tama Drums, Paiste Cymbals, Vater Percussion",https://www.facebook.com/thepocketqueen,https://www.instagram.com/thepocketqueen/,https://twitter.com/thepocketqueen,https://www.tiktok.com/@thepocketqueen?,https://www.youtube.com/c/ThePocketQueen
31907,thomas-lang,instructor,TRUE,FALSE,FALSE,FALSE,"Rudiments, Grooves, Fills","Pop/Rock, Funk, Jazz",Non Linear Coordination & Independence,"A world-class drummer whose passion is ""to play the unplayed"", Thomas Lang has headlined at every major international drum festival and toured the world many times over as a solo performer.","A world-class drummer whose passion is ""to play the unplayed"", Thomas Lang has headlined at every major international drum festival and toured the world many times over as a solo performer. He's worked with artists like Tina Turner, Kelly Clarkson, Robbie Williams, The Commodores, George Michael, and Victoria Beckham. Thomas has won numerous awards from drum magazines and publications including Best Studio Drummer, Best Pop Drummer, Best All-Around Drummer, Best DVD, Best Drummer, Best Recorded Drum Performance, and Best Drum Clinician.",,drumeo,"stOrk, Independent","DW Drums, Meinl Cymbals, Remo Drumheads, Vic Firth Drumsticks",https://www.facebook.com/OfficialThomasLang,https://www.instagram.com/thomaslangdrum/?hl=en,https://twitter.com/thomaslangdrum?lang=en,,https://www.youtube.com/c/ThomasLang00
31942,thomas-pridgen,instructor,TRUE,FALSE,FALSE,FALSE,"Rudiments, Grooves, Fills","Pop/Rock, Funk",Rudiments On The Drum Set,"Thomas Pridgen is a Grammy Award winner, Guitar Center Drum-Off champion, and the youngest recipient of a Zildjian endorsement and a scholarship to Berklee College of Music.","Thomas Pridgen is a Grammy Award winner, Guitar Center Drum-Off champion, and the youngest recipient of a Zildjian endorsement and scholarship to Berklee College of Music. He has played with The Mars Volta, Christian Scott, Wicked Wisdom, Keyshia Cole, and Suicidal Tendencies as well as Residente, Trash Talk, and his own project The Memorials. A force of nature on the drums with an enthusiastic and powerful approach, Thomas has learned from the best (Tony Williams, David Garibaldi, Walfredo Reyes Sr., John Ramsay) and will teach you to become the best, too.",,drumeo,"The Mars Volta, Residente, Trash Talk","DW Drums, Zildjian Cymbals, Evans Drumheads, Zildjian Drumsticks",,https://www.instagram.com/thomaspridgen.eth/,https://twitter.com/Thomaspridgen?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,https://www.youtube.com/user/100RoundDrums/featured
235178,tim-proznick,instructor,TRUE,FALSE,FALSE,FALSE,Performance,"Pop/Rock, Funk",Hip-Hop Essentials,"Tim Proznick is a versatile professional drummer hailing from Vancouver, Canada, and is the owner/operator of ""Baptone Productions"".","Tim Proznick is a versatile professional drummer hailing from Vancouver, Canada. His unmatched chops and incredible sense of groove have helped him carve a name for himself as a go-to musician and a great source of inspiration for up-and-coming drummers. Tim’s mastery of the drum set has led him to perform with projects and artists such as Superjaded, Hey Ocean!, Kim Churchill, and Potatohead People. In the last few years, Proznick has now changed focus into building “Baptone Productions“ and has been building a state of the art music studio, with plans of turning it into its own label and production company.",,drumeo,,,https://www.facebook.com/timmyboombap,https://www.instagram.com/baptoneproductions/,https://twitter.com/mrboombap,,https://www.youtube.com/channel/UCfgbj0hQ9eV-vStYbaQMPtg/featured
203867,tommy-igoe,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Hands, Rudiments","Jazz, Funk,",Great Hands & Groove Essentials,"Tommy Igoe is a world-class musician, clinician, and instructor, and is the author of the top-selling instructional products “Groove Essentials” and “Great Hands For a Lifetime”. ","Tommy Igoe is a world-class musician, clinician, and instructor, and is the author of the top-selling instructional products “Groove Essentials” and “Great Hands For a Lifetime”. After making a name for himself in high school by winning several music competitions (including two “High Percussion” awards with the legendary Bridgemen Drumlines), Tommy went on to write the drum set book and serve as principal drummer for the Broadway production of “The Lion King”.<br><br> Since then, Tommy has played drums on three Grammy Award-winning recordings, was voted the world’s #1 Jazz Drummer in the Modern Drummer Readers’ Poll, and has created two popular groups: The Birdland Big Band and the Tommy Igoe Groove Conspiracy. Tommy also performed at the 2020 Inaugural Drumeo Festival.",,drumeo,"WIM Trio, The Birdland Big Band, Tommy Igoe Groove Conspiracy","Yamaha Drums, Zildjian Cymbals, Remo Drumheads, Vic Firth Sticks, LP",https://www.facebook.com/tommyigoe,https://www.instagram.com/tommyigoe/,https://twitter.com/TommyIgoe,https://www.tiktok.com/@tommyigoe?,https://www.youtube.com/user/igoemusic
220741,tony-coleman,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills, Styles","Funk, Blues, Pop/Rock, Jazz",Blues Drumming Made Easy,"Tony Coleman is one of the best blues drummers to ever grace a stage, having toured and recorded with some of the greatest blues and soul artists ever.","Tony Coleman is one of the best blues drummers to ever grace a stage. He's toured and recorded with some of the greatest blues and soul artists ever, such as B.B. King, Otis Clay, Bobby Blue Bland, Johnnie Taylor, Albert King, Albert Collins, Etta James, James Cotton, Katie Webster, Z.Z. Hill, O.V. Wright, and Buddy Guy. Besides his illustrious career as a sideman, Tony has also released various solo studio albums over the years that feature legendary guests.",,drumeo,"B.B. King, Otis Clay, Bobby Blue Bland, Johnnie Taylor, Albert King, Albert Collins","Mapex Drums, Sabian Cymbals, Remo Drumsticks",https://www.facebook.com/tonythedrummercoleman,https://www.instagram.com/tonytccoleman/?hl=en,https://twitter.com/tcdrummer2472,,
31917,tony-royster-jr,instructor,TRUE,FALSE,FALSE,FALSE, Grooves,"Funk, Pop/Rock",Creative Concepts,"Often referred to as a musical prodigy, Tony Royster Jr. started playing drums at the age of 3 and won the 1995 Guitar Center National Drum-Off competition at only 11 years of age.","Often referred to as a musical prodigy, Tony Royster Jr. started playing drums at the age of 3 and won the 1995 Guitar Center National Drum-Off competition at only 11 years of age. He performed at the 42nd Annual Grammy Awards at the age of 15, and has since played with high-profile artists including Jay-Z, Joe Jonas, Norah Jones, Joss Stone, En Vogue, and many more. Tony has been voted best hip-hop drummer by the readers of DRUM! magazine, as well as best R&B drummer by the readers of Modern Drummer magazine.",,drumeo,"Jay Z, Big Sean, Awolnation","DW Drums, Sabian Cymbals, Vic Firth Drumsticks, Remo Drumheads",https://www.facebook.com/thedrroyster/,https://www.instagram.com/tonyroysterjr/?hl=en,https://twitter.com/tonyroysterjr,,
31976,tosin-aribisala,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills","Pop/Rock, Latin",Exploring Afrobeats,"Tosin Aribisala is a composer, vocalist, and percussionist who explores a wide variety of genres such as jazz, funk, rock, reggae, and Afro-Cuban music.","Tosin Aribisala is a composer, vocalist, and percussionist who explores a wide variety of genres such as jazz, funk, rock, reggae, and Afro-Cuban music. Tosin has performed, recorded, and toured around the world with various groups and artists including Taj Mahal, Baba Maal, Fatoumata Diawara, Spyro Gyra, Julie Dexter, Femi Kuti, and many others. Tosin was nominated at the Wamma Awards for ""best world music instrumentalist"" by the Washington Area Music Association. Tosin appeared at the Percussive Arts Society's International Convention (PASIC) as a clinician and performer in 2016.",,drumeo,,"Sabian Cymbals, Evans Drumheads, Vic Firth Drumsticks",https://www.facebook.com/tosinbeats/,,https://mobile.twitter.com/tosinbeats,,https://www.youtube.com/c/TosinAribisala
206304,victor-guidera,instructor,TRUE,FALSE,FALSE,FALSE,Recording,"Pop, Rock, Jazz",Recording Master,"Victor Guidera has been recording, mixing and producing audio for over 12 years. Pulling from his experience of working with world-class and Grammy Award-winning artists and producers, he's harnessed his passion for audio and education to help you share your ideas with the world.","Victor Guidera has been recording, mixing and producing audio for many years. Pulling from his experience of working with world-class and Grammy Award-winning artists and producers, he's harnessed his passion for audio and education to help you share your ideas with the world.",,drumeo,,,,,https://twitter.com/victorguidera,,
31954,will-calhoun,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills","Funk, Pop/Rock",Rhythmic Assimilation,"Living Colour's widely acclaimed drummer, Will Calhoun graduated from Berklee College of Music where he received a Bachelor's degree in Music Production and engineering.","Living Colour's widely acclaimed drummer, Will Calhoun, graduated from Berklee College of Music in Boston where he received a Bachelor's degree in Music Production and engineering. He was voted the #1 progressive drummer three times by Rolling Stone Magazine's critics poll, as well as Best New Drummer by Modern Drummer. In addition to his vast work with Living Colour, Will has recorded and/or toured with diverse artists including B.B. King, Mick Jagger, Jaco Pastorious, Harry Belafonte, Pharoah Sanders, Jack Dejohnette, Paul Simon, and many more.",,drumeo,Living Colour,"Gretsch Drums, Sabian Cymbals, Vic Firth Drumsticks",https://www.facebook.com/willcalhounmusic/,https://www.instagram.com/willcalhoundrum/?hl=en,https://twitter.com/willcalhoundrum,,
31893,ydna-murd,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Coordination","Latin, Pop/Rock, Electronic",Drum & Bass Essentials,"Andreas David - known in the online drumming community as Ydna Murd - is a well-respected professional drum teacher, producer, and a fierce live and studio performer.","Andreas David - known in the online drumming community as Ydna Murd - is a well-respected professional drum teacher, producer, and a fierce live and studio performer. Having acquired a wealth of experience as a teacher at music schools like Yamaha Music Station, Hamburg School of Music, Powell River Academy of Music and Larsen Music, Ydna found great success as an author and a drum instructor, especially in the realm of electronic dance music.",,drumeo,,"Sonor Drums, Azturk Cymbals, Vic Firth Drumsticks",https://www.facebook.com/YdnaMurdDrumDJ,https://www.instagram.com/ydna_murd/?hl=en,,,https://www.youtube.com/user/Jungleritter
